id_vente,date,heure,id_produit,nom_produit,prix_produit,categorie_produit,quantite,pays,ville,methode_paiement,statut_commande,satisfaction_client
V006602,2023-03-26,17:39:00,P010,Montre connectée,129.99,Électronique,5,France,Ville_37_France,Carte de crédit,Expédiée,4
V006603,2023-09-27,00:38:00,P006,Machine à café,79.99,Électroménager,4,France,Ville_12_France,Carte de crédit,Livrée,5
V006604,2023-11-16,16:20:00,P010,Montre connectée,129.99,Électronique,2,France,Ville_3_France,PayPal,Annulée,1
V006605,2023-09-02,02:35:00,P013,Sac à dos,39.99,Accessoires,1,France,Ville_41_France,Apple Pay,Livrée,5
V006606,2023-10-04,20:47:00,P002,Ordinateur portable,899.99,Électronique,5,France,Ville_37_France,PayPal,Annulée,5
V006607,2023-10-15,03:36:00,P012,Enceinte Bluetooth,59.99,Électronique,5,Portugal,Ville_38_Portugal,Apple Pay,Livrée,3
V006608,2023-04-07,13:29:00,P005,T-shirt,19.99,Vêtements,5,France,Ville_44_France,Virement bancaire,Annulée,1
V006609,2023-11-03,10:40:00,P001,Smartphone,499.99,Électronique,2,France,Ville_31_France,Carte de crédit,Livrée,1
V006610,2023-07-20,10:47:00,P015,Mixeur,34.99,Électroménager,1,France,Ville_4_France,Carte de crédit,En cours de traitement,4
V006611,2023-06-22,13:53:00,P005,T-shirt,19.99,Vêtements,1,France,Ville_25_France,Virement bancaire,Livrée,2
V006612,2023-08-11,21:22:00,P013,Sac à dos,39.99,Accessoires,2,Allemagne,Ville_44_Allemagne,Virement bancaire,Livrée,3
V006613,2023-08-13,15:19:00,P001,Smartphone,499.99,Électronique,2,France,Ville_37_France,Apple Pay,En cours de traitement,2
V006614,2023-06-16,04:05:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_9_France,PayPal,Expédiée,5
V006615,2023-12-18,08:32:00,P016,Tapis de yoga,29.99,Sport,4,Autriche,Ville_29_Autriche,Virement bancaire,Livrée,3
V006616,2023-03-09,09:25:00,P002,Ordinateur portable,899.99,Électronique,1,France,Ville_7_France,Virement bancaire,Livrée,5
V006617,2023-07-08,08:42:00,P009,Aspirateur robot,199.99,Électroménager,5,France,Ville_36_France,Apple Pay,Annulée,5
V006618,2023-05-09,04:56:00,P013,Sac à dos,39.99,Accessoires,1,France,Ville_22_France,Apple Pay,Annulée,5
V006619,2023-10-12,20:33:00,P002,Ordinateur portable,899.99,Électronique,1,France,Ville_36_France,Apple Pay,En cours de traitement,3
V006620,2023-04-30,09:18:00,P005,T-shirt,19.99,Vêtements,1,France,Ville_5_France,Carte de crédit,Livrée,5
V006621,2023-06-21,11:35:00,P001,Smartphone,499.99,Électronique,5,France,Ville_43_France,Google Pay,Livrée,5
X006622,2023-09-30,16:54:00,P020,Jeu de société,29.99,Loisirs,3,Autriche,Ville_2_Autriche,Apple Pay,Livrée,1
V006623,2023-07-08,08:56:00,P006,Machine à café,79.99,Électroménager,5,Italie,Ville_36_Italie,Google Pay,Expédiée,4
V006624,2023-05-12,11:06:00,P008,Chaussures de sport,89.99,Vêtements,3,Espagne,Ville_23_Espagne,Google Pay,Annulée,2
V006625,2023-05-12,13:49:00,P008,Chaussures de sport,89.99,Vêtements,3,France,Ville_10_France,Apple Pay,En cours de traitement,2
V006626,2023-04-30,02:30:00,P019,Couverture chauffante,44.99,Maison,5,France,Ville_18_France,Apple Pay,En cours de traitement,1
V006627,2023-05-05,15:55:00,P019,Couverture chauffante,44.99,Maison,5,France,Ville_28_France,Google Pay,Annulée,5
V006628,2023-02-19,08:32:00,P012,Enceinte Bluetooth,59.99,Électronique,5,France,Ville_11_France,PayPal,Livrée,3
V006629,2023-06-05,05:17:00,P013,Sac à dos,39.99,Accessoires,5,France,Ville_22_France,Google Pay,Expédiée,5
V006630,2023-11-08,01:29:00,P015,Mixeur,34.99,Électroménager,3,France,Ville_17_France,Virement bancaire,Annulée,1
V006631,2023-02-06,10:14:00,P002,Ordinateur portable,899.99,Électronique,4,France,Ville_48_France,Carte de crédit,Annulée,3
V006632,2023-04-30,01:35:00,P017,Stylo de luxe,49.99,Papeterie,2,France,Ville_6_France,Google Pay,Livrée,1
V006633,2023-03-12,13:54:00,P018,Parfum,69.99,Beauté,5,Italie,Ville_39_Italie,Carte de crédit,En cours de traitement,5
V006634,2023-06-26,06:00:00,P016,Tapis de yoga,29.99,Sport,4,Espagne,Ville_44_Espagne,Apple Pay,Livrée,5
V006635,2023-06-19,05:58:00,P011,Roman bestseller,14.99,Livres,4,Allemagne,Ville_41_Allemagne,Google Pay,Expédiée,2
V006636,2023-11-28,12:45:00,P007,Tablette,299.99,Électronique,4,Espagne,Ville_4_Espagne,Virement bancaire,Annulée,1
V006637,2023-10-25,13:55:00,P020,Jeu de société,29.99,Loisirs,4,Allemagne,Ville_42_Allemagne,Google Pay,Livrée,1
V006638,2023-05-26,15:42:00,P012,Enceinte Bluetooth,59.99,Électronique,4,Espagne,Ville_49_Espagne,Carte de crédit,Livrée,4
V006639,2023-04-04,17:42:00,P010,Montre connectée,129.99,Électronique,5,France,Ville_11_France,Virement bancaire,Expédiée,4
V006640,2023-06-23,21:51:00,P008,Chaussures de sport,89.99,Vêtements,2,France,Ville_42_France,Carte de crédit,Livrée,5
V006641,2023-04-19,08:20:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_50_France,Carte de crédit,Livrée,5
V006642,2023-12-01,16:44:00,P012,Enceinte Bluetooth,59.99,Électronique,5,France,Ville_38_France,Virement bancaire,Annulée,3
V006643,2023-01-17,06:55:00,P004,Casque audio sans fil,149.99,Électronique,4,France,Ville_50_France,PayPal,Expédiée,3
V006644,2023-02-12,01:02:00,P002,Ordinateur portable,899.99,Électronique,2,Allemagne,Ville_9_Allemagne,Apple Pay,En cours de traitement,2
V006645,2023-08-11,05:40:00,P011,Roman bestseller,14.99,Livres,3,Allemagne,Ville_10_Allemagne,PayPal,Livrée,3
V006646,2023-10-18,18:12:00,P009,Aspirateur robot,199.99,Électroménager,2,Allemagne,Ville_19_Allemagne,PayPal,En cours de traitement,5
V006647,2023-05-22,00:11:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_49_France,Google Pay,En cours de traitement,4
V006648,2023-06-06,08:42:00,P020,Jeu de société,29.99,Loisirs,1,Pays-Bas,Ville_34_Pays-Bas,Apple Pay,Expédiée,3
V006649,2023-06-30,14:58:00,P012,Enceinte Bluetooth,59.99,Électronique,0,France,Ville_16_France,Apple Pay,Expédiée,5
V006650,2023-04-06,21:15:00,P010,Montre connectée,129.99,Électronique,5,France,Ville_15_France,Apple Pay,Annulée,1
V006651,2023-02-16,02:18:00,P016,Tapis de yoga,-29.99,Sport,5,France,Ville_13_France,Carte de crédit,Livrée,4
V006652,2023-04-29,10:45:00,P012,Enceinte Bluetooth,59.99,Électronique,2,France,Ville_15_France,Virement bancaire,Expédiée,3
V006653,2023-12-25,13:00:00,P016,Tapis de yoga,29.99,Sport,5,Portugal,Ville_39_Portugal,Apple Pay,Annulée,2
V006654,2023-10-21,14:17:00,P009,Aspirateur robot,199.99,Électroménager,2,France,Ville_6_France,PayPal,Annulée,2
V006655,2023-06-09,15:07:00,P014,Appareil photo numérique,349.99,Électronique,3,France,Ville_10_France,Carte de crédit,Livrée,2
V006656,2023-07-08,09:11:00,P014,Appareil photo numérique,349.99,Électronique,4,France,Ville_33_France,PayPal,En cours de traitement,1
V006657,2023-04-16,14:32:00,P020,Jeu de société,29.99,Loisirs,3,Pays Inconnu,Ville_30_France,PayPal,Livrée,1
V006658,2023-06-24,16:37:00,P005,T-shirt,19.99,Vêtements,3,France,Ville_28_France,PayPal,Expédiée,3
V006659,2023-07-11,00:45:00,P009,Aspirateur robot,199.99,Électroménager,2,France,Ville_19_France,Virement bancaire,Livrée,3
V006660,2023-03-09,15:31:00,P009,Aspirateur robot,199.99,Électroménager,4,France,Ville_39_France,Google Pay,Livrée,2
V006661,2023-08-03,09:19:00,P013,Sac à dos,39.99,Accessoires,1,Royaume-Uni,Ville_15_Royaume-Uni,PayPal,Annulée,5
V006662,2023-11-24,21:08:00,P008,Chaussures de sport,89.99,Vêtements,1,Allemagne,Ville_5_Allemagne,Google Pay,Expédiée,5
V006663,2023-02-17,14:25:00,P004,Casque audio sans fil,149.99,Électronique,2,France,Ville_46_France,Google Pay,Livrée,1
V006664,2023-05-23,10:33:00,P017,Stylo de luxe,49.99,Catégorie Invalide,5,France,Ville_49_France,Apple Pay,Annulée,1
V006665,2023-08-30,06:05:00,P003,Livre de cuisine,24.99,Livres,3,Espagne,Ville_10_Espagne,PayPal,En cours de traitement,5
V006666,2023-02-18,03:49:00,P017,Stylo de luxe,49.99,Papeterie,3,France,Ville_30_France,PayPal,Livrée,3
V006667,2023-01-24,19:05:00,P018,Parfum,69.99,Beauté,1,France,Ville_42_France,Google Pay,Annulée,5
V006668,2023-03-19,18:15:00,P003,Livre de cuisine,24.99,Livres,4,Espagne,Ville_34_Espagne,Google Pay,Annulée,2
V006669,2023-04-15,00:45:00,P020,Jeu de société,29.99,Loisirs,3,France,Ville_50_France,PayPal,Livrée,1
V006670,2023-04-08,14:44:00,P005,T-shirt,19.99,Vêtements,2,Suisse,Ville_37_Suisse,Apple Pay,Livrée,3
V006671,2023-06-11,21:17:00,P004,Casque audio sans fil,149.99,Électronique,2,France,Ville_44_France,Apple Pay,Livrée,5
V006672,2023-11-22,05:06:00,P003,Livre de cuisine,24.99,Livres,1,Allemagne,Ville_31_Allemagne,Carte de crédit,Expédiée,2
V006673,2023-12-26,12:25:00,P020,Jeu de société,29.99,Catégorie Invalide,1,France,Ville_14_France,Carte de crédit,En cours de traitement,1
V006674,2023-07-05,09:05:00,P003,Livre de cuisine,24.99,Livres,1,Allemagne,Ville_50_Allemagne,PayPal,Annulée,2
V006675,2023-12-15,20:02:00,P006,Machine à café,79.99,Électroménager,3,France,Ville_32_France,Apple Pay,En cours de traitement,2
V006676,2023-06-30,15:32:00,P006,Machine à café,79.99,Électroménager,3,France,Ville_1_France,PayPal,Expédiée,3
V006677,2023-05-25,20:20:00,P006,Machine à café,79.99,Électroménager,5,France,Ville_27_France,Apple Pay,Livrée,4
V006678,2023-10-02,06:33:00,P001,Smartphone,499.99,Électronique,2,Royaume-Uni,Ville_30_Royaume-Uni,Google Pay,Annulée,1
V006679,2023-07-23,11:52:00,P004,Casque audio sans fil,149.99,Électronique,2,Allemagne,Ville_4_Allemagne,Google Pay,Expédiée,3
V006680,2023-09-08,13:10:00,P013,Sac à dos,39.99,Accessoires,3,Belgique,Ville_50_Belgique,Google Pay,Livrée,5
V006681,2023-07-04,07:13:00,P016,Tapis de yoga,29.99,Sport,1,France,Ville_21_France,PayPal,Annulée,4
V006682,2023-06-14,23:30:00,P011,Roman bestseller,14.99,Livres,3,Allemagne,Ville_33_Allemagne,Carte de crédit,Livrée,5
V006683,2023-07-21,20:23:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_21_France,Apple Pay,Expédiée,3
V006684,2023-06-27,12:17:00,P006,Machine à café,79.99,Électroménager,0,France,Ville_24_France,PayPal,En cours de traitement,5
V006685,2023-12-08,23:33:00,P008,Chaussures de sport,89.99,Vêtements,3,France,Ville_12_France,Virement bancaire,Expédiée,1
V006686,2023-04-29,00:06:00,P017,Stylo de luxe,49.99,Papeterie,5,France,Ville_25_France,Apple Pay,En cours de traitement,1
V006687,2023-10-06,19:21:00,P010,Montre connectée,129.99,Électronique,4,Espagne,Ville_46_Espagne,PayPal,Livrée,2
V006688,2023-01-24,19:19:00,P016,Tapis de yoga,29.99,Sport,2,Espagne,Ville_43_Espagne,PayPal,Expédiée,2
V006689,2023-02-07,15:27:00,P003,Livre de cuisine,24.99,Catégorie Invalide,3,Autriche,Ville_2_Autriche,Google Pay,Expédiée,5
V006690,2023-01-10,21:08:00,P020,Jeu de société,29.99,Loisirs,4,Suisse,Ville_25_Suisse,Google Pay,En cours de traitement,1
V006691,2023-08-30,16:32:00,P014,Appareil photo numérique,349.99,Électronique,4,France,Ville_21_France,Apple Pay,En cours de traitement,5
V006692,2023-04-09,20:09:00,P017,Stylo de luxe,49.99,Papeterie,2,France,Ville_34_France,Apple Pay,Annulée,2
V006693,2023-06-23,16:31:00,P013,Sac à dos,39.99,Accessoires,5,France,Ville_35_France,Virement bancaire,Livrée,2
V006694,2023-02-24,15:51:00,P014,Appareil photo numérique,349.99,Électronique,2,France,Ville_31_France,Carte de crédit,Livrée,2
V006695,2023-07-21,06:18:00,P004,Casque audio sans fil,149.99,Électronique,5,France,Ville_3_France,Google Pay,Annulée,1
V006696,2023-08-29,15:26:00,P017,Stylo de luxe,49.99,Papeterie,1,Espagne,Ville_28_Espagne,Google Pay,En cours de traitement,1
V006697,2023-11-27,05:47:00,P015,Mixeur,34.99,Électroménager,1,France,Ville_34_France,Google Pay,Expédiée,5
V006698,2023-03-11,01:22:00,P007,Tablette,299.99,Électronique,4,France,Ville_34_France,PayPal,Expédiée,5
V006699,2023-10-11,14:01:00,P017,Stylo de luxe,49.99,Papeterie,5,France,Ville_34_France,PayPal,Livrée,3
V006700,2023-07-21,14:30:00,P004,Casque audio sans fil,149.99,Électronique,3,France,Ville_5_France,Google Pay,Livrée,2
V006701,2023-07-27,01:53:00,P012,Enceinte Bluetooth,59.99,Électronique,2,Allemagne,Ville_50_Allemagne,Carte de crédit,Annulée,2
V006702,2023-07-18,20:37:00,P005,T-shirt,19.99,Vêtements,1,France,Ville_38_France,Carte de crédit,Annulée,3
V006703,2023-06-24,05:38:00,P003,Livre de cuisine,24.99,Livres,3,France,Ville_15_France,Apple Pay,En cours de traitement,3
V006704,2023-12-13,08:52:00,P009,Aspirateur robot,199.99,Électroménager,2,Royaume-Uni,Ville_2_Royaume-Uni,Carte de crédit,Annulée,4
V006705,2023-04-30,03:59:00,P013,Sac à dos,39.99,Accessoires,3,France,Ville_6_France,Carte de crédit,Annulée,5
V006706,2023-09-01,23:09:00,P009,Aspirateur robot,199.99,Électroménager,1,Espagne,Ville_14_Espagne,Virement bancaire,Livrée,2
V006707,2023-03-10,06:42:00,P002,Ordinateur portable,899.99,Électronique,2,France,Ville_11_France,Virement bancaire,Annulée,3
V006708,2023-06-29,05:50:00,P013,Sac à dos,39.99,Accessoires,2,France,Ville_32_France,Apple Pay,Annulée,5
V006709,2023-02-06,01:49:00,P011,Roman bestseller,14.99,Livres,4,France,Ville_7_France,Google Pay,Annulée,1
V006710,2023-02-01,17:13:00,P006,Machine à café,79.99,Électroménager,4,France,Ville_43_France,Google Pay,En cours de traitement,5
V006711,2023-05-26,18:19:00,P008,Chaussures de sport,89.99,Vêtements,1,France,Ville_31_France,Google Pay,Annulée,3
V006712,2023-04-03,15:53:00,P013,Sac à dos,39.99,Accessoires,3,Espagne,Ville_7_Espagne,Virement bancaire,Livrée,1
V006713,2023-08-11,13:29:00,P007,Tablette,299.99,Électronique,1,Espagne,Ville_34_Espagne,Apple Pay,Livrée,3
V006714,2023-09-04,13:29:00,P013,Sac à dos,39.99,Accessoires,2,France,Ville_29_France,PayPal,En cours de traitement,3
V006715,2023-07-05,16:04:00,P006,Machine à café,79.99,Électroménager,1,France,Ville_5_France,Google Pay,Expédiée,3
X006716,2023-08-15,22:41:00,P020,Jeu de société,29.99,Loisirs,3,France,Ville_22_France,Carte de crédit,En cours de traitement,2
V006717,2023-05-29,03:16:00,P007,Tablette,299.99,Électronique,5,France,Ville_34_France,Virement bancaire,Livrée,4
V006718,2023-07-15,10:50:00,P010,Montre connectée,129.99,Électronique,5,France,Ville_42_France,Virement bancaire,En cours de traitement,1
V006719,2023-11-25,20:23:00,P001,Smartphone,499.99,Électronique,4,France,Ville_29_France,Apple Pay,Livrée,2
V006720,2023-11-20,07:25:00,P006,Machine à café,79.99,Électroménager,3,France,Ville_15_France,PayPal,Annulée,2
V006721,2023-12-07,04:40:00,P013,Sac à dos,39.99,Accessoires,3,Suisse,Ville_41_Suisse,Google Pay,Annulée,4
V006722,2023-06-27,14:39:00,P013,Sac à dos,39.99,Catégorie Invalide,5,France,Ville_47_France,Apple Pay,En cours de traitement,1
V006723,2023-05-06,20:33:00,P003,Livre de cuisine,24.99,Livres,5,France,Ville_30_France,PayPal,Livrée,3
V006724,2023-02-20,21:44:00,P002,Ordinateur portable,899.99,Électronique,2,France,Ville_7_France,Virement bancaire,Livrée,5
V006725,2023-05-26,02:46:00,P017,Stylo de luxe,49.99,Papeterie,3,Allemagne,Ville_21_Allemagne,Google Pay,Annulée,2
V006726,2023-07-22,09:56:00,P008,Chaussures de sport,89.99,Vêtements,4,Belgique,Ville_34_Belgique,Apple Pay,En cours de traitement,10
V006727,2023-11-06,07:45:00,P003,Livre de cuisine,24.99,Livres,4,France,Ville_38_France,Apple Pay,Expédiée,1
V006728,2023-04-16,01:59:00,P018,Parfum,69.99,Beauté,3,France,Ville_23_France,Google Pay,Livrée,3
V006729,2023-02-24,04:01:00,P013,Sac à dos,39.99,Accessoires,4,France,Ville_36_France,Carte de crédit,Annulée,4
V006730,2023-09-11,05:19:00,P015,Mixeur,34.99,Électroménager,5,Pays-Bas,Ville_22_Pays-Bas,Google Pay,Livrée,5
V006731,2023-02-13,08:54:00,P001,Smartphone,499.99,Électronique,5,France,Ville_26_France,PayPal,En cours de traitement,4
V006732,2023-10-14,03:07:00,P004,Casque audio sans fil,149.99,Électronique,3,Allemagne,Ville_32_Allemagne,PayPal,En cours de traitement,2
V006733,2023-09-04,02:07:00,P016,Tapis de yoga,29.99,Sport,1,France,Ville_49_France,Google Pay,Livrée,3
V006734,2023-03-19,17:39:00,P018,Parfum,69.99,Beauté,5,Pays-Bas,Ville_38_Pays-Bas,Apple Pay,Annulée,4
V006735,2023-05-27,07:20:00,P013,Sac à dos,39.99,Accessoires,1,France,Ville_2_France,Google Pay,Livrée,3
V006736,2023-06-16,03:01:00,P010,Montre connectée,129.99,Électronique,3,France,Ville_9_France,Virement bancaire,Expédiée,4
V006737,2023-02-21,22:14:00,P012,Enceinte Bluetooth,59.99,Électronique,5,France,Ville_28_France,Virement bancaire,Expédiée,5
V006738,2023-04-26,12:25:00,P014,Appareil photo numérique,349.99,Électronique,1,France,Ville_39_France,PayPal,Livrée,4
V006739,2023-11-09,21:58:00,P007,Tablette,299.99,Électronique,4,France,Ville_46_France,Google Pay,Annulée,10
V006740,2023-03-16,04:01:00,P006,Machine à café,79.99,Électroménager,3,Espagne,Ville_45_Espagne,Virement bancaire,Annulée,1
V006741,2023-12-21,07:43:00,P008,Chaussures de sport,89.99,Vêtements,5,France,Ville_1_France,Google Pay,En cours de traitement,3
V006742,2023-11-17,01:47:00,P002,Ordinateur portable,899.99,Électronique,4,France,Ville_12_France,PayPal,Livrée,1
V006743,2023-12-24,02:36:00,P013,Sac à dos,39.99,Accessoires,4,Allemagne,Ville_40_Allemagne,Virement bancaire,Annulée,4
V006744,2023-12-30,19:04:00,P001,Smartphone,499.99,Électronique,5,Portugal,Ville_45_Portugal,PayPal,Livrée,5
V006745,2023-08-13,14:56:00,P016,Tapis de yoga,29.99,Sport,2,Autriche,Ville_41_Autriche,Google Pay,Livrée,1
V006746,2023-01-09,15:03:00,P009,Aspirateur robot,199.99,Électroménager,5,Autriche,Ville_30_Autriche,Virement bancaire,En cours de traitement,3
V006747,2023-01-05,00:14:00,P009,Aspirateur robot,-199.99,Électroménager,4,Espagne,Ville_38_Espagne,Apple Pay,En cours de traitement,1
V006748,2023-12-03,10:20:00,P011,Roman bestseller,14.99,Livres,5,France,Ville_6_France,Virement bancaire,Annulée,3
V006749,2023-12-01,13:13:00,P009,Aspirateur robot,199.99,Électroménager,1,Italie,Ville_50_Italie,Carte de crédit,En cours de traitement,3
V006750,2023-07-22,11:56:00,P006,Machine à café,79.99,Électroménager,5,France,Ville_23_France,Apple Pay,Expédiée,2
V006751,2023-09-21,18:25:00,P013,Sac à dos,39.99,Accessoires,5,Pays-Bas,Ville_20_Pays-Bas,Carte de crédit,Expédiée,4
V006752,2023-08-25,19:30:00,P001,Smartphone,499.99,Électronique,3,France,Ville_1_France,Carte de crédit,Annulée,4
V006753,2023-08-22,10:01:00,P020,Jeu de société,29.99,Loisirs,5,Italie,Ville_3_Italie,Virement bancaire,En cours de traitement,1
V006754,2023-08-12,01:51:00,P011,Roman bestseller,14.99,Livres,5,Allemagne,Ville_18_Allemagne,Virement bancaire,Expédiée,5
V006755,2023-02-18,12:29:00,P017,Stylo de luxe,49.99,Papeterie,2,France,Ville_36_France,PayPal,Expédiée,1
V006756,2023-06-27,00:54:00,P007,Tablette,299.99,Électronique,4,Pays-Bas,Ville_49_Pays-Bas,Carte de crédit,Expédiée,1
V006757,2023-11-25,11:22:00,P012,Enceinte Bluetooth,59.99,Électronique,4,Espagne,Ville_39_Espagne,Google Pay,Expédiée,5
V006758,2023-01-15,17:33:00,P014,Appareil photo numérique,349.99,Électronique,2,France,Ville_36_France,Apple Pay,Annulée,4
V006759,2023-10-10,19:22:00,P013,Sac à dos,39.99,Accessoires,4,Allemagne,Ville_10_Allemagne,Google Pay,Annulée,3
V006760,2023-11-09,00:22:00,P001,Smartphone,499.99,Électronique,5,Allemagne,Ville_25_Allemagne,Carte de crédit,Annulée,4
V006761,2023-10-22,05:30:00,P006,Machine à café,79.99,Électroménager,5,Allemagne,Ville_23_Allemagne,Google Pay,Expédiée,4
V006762,2023-07-28,10:36:00,P011,Roman bestseller,14.99,Livres,3,France,Ville_33_France,Google Pay,Expédiée,4
V006763,2023-10-23,01:47:00,P018,Parfum,69.99,Beauté,3,Pays-Bas,Ville_4_Pays-Bas,Google Pay,Livrée,1
V006764,2023-04-05,18:32:00,P003,Livre de cuisine,24.99,Livres,3,Pays Inconnu,Ville_21_Italie,Google Pay,Annulée,3
V006765,2023-11-05,00:36:00,P017,Stylo de luxe,49.99,Papeterie,4,Suisse,Ville_44_Suisse,PayPal,Expédiée,1
V006766,2023-07-04,23:40:00,P011,Roman bestseller,14.99,Livres,1,France,Ville_50_France,Google Pay,Annulée,3
V006767,2023-10-07,22:39:00,P020,Jeu de société,29.99,Loisirs,5,France,Ville_36_France,Apple Pay,Livrée,4
V006768,2023-12-18,12:21:00,P017,Stylo de luxe,49.99,Papeterie,5,France,Ville_28_France,Apple Pay,Expédiée,1
V006769,2023-06-24,16:25:00,P008,Chaussures de sport,89.99,Vêtements,4,Royaume-Uni,Ville_19_Royaume-Uni,Virement bancaire,En cours de traitement,4
